Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6486,CA-16485-6485,2020-04-22,2020-04-28,Standard Class,CG-97306,Customer 85,Corporate,United States,Minnesota City,Minnesota,67230,Central,OFF-4195,Office Supplies,Art,Art Item 25,71.86,13,0.0,15.17
6487,CA-16486-6486,2021-09-12,2021-09-17,Standard Class,CG-52721,Customer 86,Home Office,United States,Ohio City,Ohio,62414,East,OFF-3360,Furniture,Tables,Tables Item 26,2082.0,13,0.2,-335.29
6488,CA-16487-6487,2021-07-27,2021-07-31,Second Class,CG-31392,Customer 87,Consumer,United States,Louisiana City,Louisiana,91658,South,OFF-4346,Furniture,Bookcases,Bookcases Item 29,5426.81,9,0.5,-3858.91
6489,CA-16488-6488,2019-07-03,2019-07-04,Same Day,CG-37222,Customer 88,Corporate,United States,Virginia City,Virginia,10222,East,OFF-2606,Furniture,Tables,Tables Item 49,951.73,2,0.3,-350.7
6490,CA-16489-6489,2020-10-19,2020-10-24,Standard Class,CG-38838,Customer 89,Consumer,United States,Maryland City,Maryland,31053,East,OFF-1345,Furniture,Bookcases,Bookcases Item 44,3934.52,12,0.1,-168.57
6491,CA-16490-6490,2022-10-19,2022-10-24,Standard Class,CG-53489,Customer 90,Home Office,United States,Idaho City,Idaho,58048,West,OFF-2814,Office Supplies,Envelopes,Envelopes Item 12,1302.16,5,0.1,200.65
6492,CA-16491-6491,2022-09-20,2022-09-26,Standard Class,CG-96066,Customer 91,Corporate,United States,Montana City,Montana,99649,West,OFF-3383,Furniture,Chairs,Chairs Item 2,4778.32,7,0.1,-260.41
6493,CA-16492-6492,2019-04-22,2019-04-28,Standard Class,CG-19775,Customer 92,Home Office,United States,Pennsylvania City,Pennsylvania,28160,East,OFF-3292,Technology,Copiers,Copiers Item 40,1631.55,1,0.3,-371.6
6494,CA-16493-6493,2019-05-23,2019-05-29,Standard Class,CG-70459,Customer 93,Consumer,United States,Louisiana City,Louisiana,64059,South,OFF-6053,Office Supplies,Envelopes,Envelopes Item 36,185.13,2,0.0,46.52
6495,CA-16494-6494,2020-02-04,2020-02-08,Second Class,CG-58104,Customer 94,Consumer,United States,Nebraska City,Nebraska,69011,Central,OFF-8470,Furniture,Tables,Tables Item 41,5001.78,10,0.6,-4121.43
6496,CA-16495-6495,2022-02-05,2022-02-10,Standard Class,CG-20695,Customer 95,Corporate,United States,Florida City,Florida,28342,South,OFF-6341,Furniture,Bookcases,Bookcases Item 24,8146.46,8,0.3,-3319.95
6497,CA-16496-6496,2022-01-25,2022-01-28,Second Class,CG-68151,Customer 96,Corporate,United States,Pennsylvania City,Pennsylvania,22349,East,OFF-2159,Technology,Copiers,Copiers Item 19,9817.11,13,0.0,2546.73
6498,CA-16497-6497,2019-07-11,2019-07-15,Second Class,CG-72735,Customer 97,Consumer,United States,Connecticut City,Connecticut,56386,East,OFF-2371,Office Supplies,Appliances,Appliances Item 22,1018.49,6,0.0,235.8
6499,CA-16498-6498,2021-03-25,2021-03-28,Second Class,CG-24949,Customer 98,Home Office,United States,Ohio City,Ohio,35955,East,OFF-8572,Technology,Phones,Phones Item 20,31230.98,13,0.1,3948.12
6500,CA-16499-6499,2019-07-29,2019-08-04,Standard Class,CG-83781,Customer 99,Consumer,United States,California City,California,75203,West,OFF-1041,Furniture,Chairs,Chairs Item 5,1022.37,9,0.1,-136.13
6501,CA-16500-6500,2021-12-01,2021-12-04,Second Class,CG-95974,Customer 100,Home Office,United States,Texas City,Texas,48796,Central,OFF-2445,Office Supplies,Art,Art Item 32,1136.48,6,0.1,88.64
6502,CA-16501-6501,2021-02-03,2021-02-06,First Class,CG-86757,Customer 101,Home Office,United States,Florida City,Florida,60621,South,OFF-6294,Technology,Copiers,Copiers Item 3,6598.55,11,0.0,1295.35
6503,CA-16502-6502,2019-01-26,2019-01-31,Standard Class,CG-26787,Customer 102,Home Office,United States,Idaho City,Idaho,18268,West,OFF-2726,Office Supplies,Art,Art Item 17,326.1,5,0.1,40.38
6504,CA-16503-6503,2021-01-20,2021-01-25,Standard Class,CG-16251,Customer 103,Consumer,United States,Arizona City,Arizona,55920,West,OFF-7226,Office Supplies,Labels,Labels Item 9,2604.43,11,0.1,107.48
6505,CA-16504-6504,2019-11-11,2019-11-17,Standard Class,CG-55753,Customer 104,Corporate,United States,Tennessee City,Tennessee,25100,South,OFF-3342,Furniture,Chairs,Chairs Item 31,10793.62,8,0.0,989.22
6506,CA-16505-6505,2022-06-24,2022-06-30,Standard Class,CG-25014,Customer 105,Home Office,United States,Louisiana City,Louisiana,20758,South,OFF-5378,Furniture,Furnishings,Furnishings Item 30,4320.39,5,0.0,330.35
6507,CA-16506-6506,2019-01-24,2019-01-30,Standard Class,CG-98461,Customer 106,Corporate,United States,California City,California,63984,West,OFF-8700,Furniture,Tables,Tables Item 42,771.42,1,0.2,-171.47
6508,CA-16507-6507,2021-06-29,2021-07-03,Second Class,CG-59262,Customer 107,Home Office,United States,Washington City,Washington,16357,West,OFF-4161,Technology,Copiers,Copiers Item 47,3941.59,11,0.3,-1095.76
6509,CA-16508-6508,2019-07-31,2019-08-02,First Class,CG-65183,Customer 108,Home Office,United States,New Jersey City,New Jersey,20019,East,OFF-8900,Technology,Accessories,Accessories Item 23,13918.56,10,0.5,-8895.67
6510,CA-16509-6509,2020-02-17,2020-02-20,Second Class,CG-36208,Customer 109,Home Office,United States,Tennessee City,Tennessee,24113,South,OFF-3728,Furniture,Chairs,Chairs Item 14,5648.75,7,0.1,-164.71
6511,CA-16510-6510,2021-03-08,2021-03-11,Second Class,CG-43466,Customer 110,Corporate,United States,Tennessee City,Tennessee,90200,South,OFF-5308,Furniture,Tables,Tables Item 42,1346.67,2,0.2,-388.23
6512,CA-16511-6511,2019-04-26,2019-05-02,Standard Class,CG-88581,Customer 111,Home Office,United States,New Jersey City,New Jersey,17669,East,OFF-6404,Furniture,Furnishings,Furnishings Item 2,3224.33,6,0.0,191.78
6513,CA-16512-6512,2019-07-22,2019-07-27,Standard Class,CG-45394,Customer 112,Home Office,United States,New Jersey City,New Jersey,37791,East,OFF-1537,Furniture,Furnishings,Furnishings Item 14,996.85,2,0.3,-348.76
6514,CA-16513-6513,2021-08-30,2021-09-04,Standard Class,CG-45688,Customer 113,Home Office,United States,Alabama City,Alabama,32080,South,OFF-1748,Office Supplies,Envelopes,Envelopes Item 1,566.74,5,0.3,-171.82
6515,CA-16514-6514,2020-10-14,2020-10-19,Standard Class,CG-92632,Customer 114,Corporate,United States,Arkansas City,Arkansas,49713,South,OFF-2558,Technology,Accessories,Accessories Item 45,846.06,1,0.2,-75.23
6516,CA-16515-6515,2022-07-12,2022-07-15,First Class,CG-47014,Customer 115,Corporate,United States,Maryland City,Maryland,56587,East,OFF-1033,Furniture,Furnishings,Furnishings Item 24,1350.37,4,0.7,-1169.34
6517,CA-16516-6516,2022-08-06,2022-08-12,Standard Class,CG-53947,Customer 116,Corporate,United States,Maryland City,Maryland,90598,East,OFF-1387,Office Supplies,Fasteners,Fasteners Item 31,1291.13,9,0.3,-239.53
6518,CA-16517-6517,2021-08-22,2021-08-27,Standard Class,CG-24352,Customer 117,Consumer,United States,Georgia City,Georgia,18380,South,OFF-9278,Office Supplies,Labels,Labels Item 43,2077.86,7,0.0,382.7
6519,CA-16518-6518,2019-07-13,2019-07-19,Standard Class,CG-41419,Customer 118,Corporate,United States,Illinois City,Illinois,28736,Central,OFF-9025,Furniture,Bookcases,Bookcases Item 22,5460.53,9,0.3,-2000.26
6520,CA-16519-6519,2020-09-18,2020-09-24,Standard Class,CG-35284,Customer 119,Consumer,United States,New Jersey City,New Jersey,84379,East,OFF-5627,Furniture,Bookcases,Bookcases Item 12,971.8,7,0.1,-134.93
6521,CA-16520-6520,2019-12-24,2019-12-30,Standard Class,CG-41907,Customer 120,Corporate,United States,North Carolina City,North Carolina,78606,South,OFF-9505,Technology,Machines,Machines Item 11,2579.88,9,0.0,665.37
6522,CA-16521-6521,2020-05-21,2020-05-27,Standard Class,CG-93145,Customer 121,Home Office,United States,Indiana City,Indiana,93250,Central,OFF-4655,Technology,Copiers,Copiers Item 18,4327.35,3,0.2,-666.86
6523,CA-16522-6522,2021-02-07,2021-02-12,Standard Class,CG-77117,Customer 122,Consumer,United States,Florida City,Florida,17287,South,OFF-8597,Furniture,Tables,Tables Item 10,9688.0,9,0.0,745.45
6524,CA-16523-6523,2019-03-13,2019-03-15,First Class,CG-54338,Customer 123,Consumer,United States,New Jersey City,New Jersey,27961,East,OFF-1361,Furniture,Furnishings,Furnishings Item 13,5711.51,9,0.0,979.65
6525,CA-16524-6524,2020-11-06,2020-11-12,Standard Class,CG-94505,Customer 124,Home Office,United States,New Jersey City,New Jersey,47452,East,OFF-8245,Office Supplies,Art,Art Item 42,403.71,3,0.2,2.48
6526,CA-16525-6525,2019-01-04,2019-01-10,Standard Class,CG-74578,Customer 125,Corporate,United States,New York City,New York,56192,East,OFF-8099,Technology,Machines,Machines Item 9,16063.53,7,0.0,2454.72
6527,CA-16526-6526,2021-12-25,2021-12-30,Standard Class,CG-99111,Customer 126,Consumer,United States,Utah City,Utah,45280,West,OFF-4174,Office Supplies,Paper,Paper Item 5,1419.28,10,0.0,343.08
6528,CA-16527-6527,2019-06-07,2019-06-10,First Class,CG-99928,Customer 127,Home Office,United States,Texas City,Texas,20207,Central,OFF-3544,Furniture,Tables,Tables Item 23,1923.62,5,0.2,-407.0
6529,CA-16528-6528,2022-05-31,2022-06-06,Standard Class,CG-38095,Customer 128,Consumer,United States,Mississippi City,Mississippi,35646,South,OFF-4311,Furniture,Tables,Tables Item 17,6352.71,10,0.2,-983.82
6530,CA-16529-6529,2022-02-10,2022-02-15,Standard Class,CG-92957,Customer 129,Home Office,United States,Ohio City,Ohio,23950,East,OFF-6122,Furniture,Tables,Tables Item 12,2691.97,13,0.1,-248.73
6531,CA-16530-6530,2022-05-30,2022-06-04,Standard Class,CG-23624,Customer 130,Consumer,United States,Connecticut City,Connecticut,58120,East,OFF-7194,Furniture,Chairs,Chairs Item 7,3660.73,9,0.0,259.34
6532,CA-16531-6531,2021-12-26,2021-12-28,First Class,CG-11089,Customer 131,Home Office,United States,North Carolina City,North Carolina,51007,South,OFF-8607,Technology,Copiers,Copiers Item 36,4235.85,6,0.0,872.25
6533,CA-16532-6532,2020-04-06,2020-04-11,Standard Class,CG-15797,Customer 132,Corporate,United States,Arkansas City,Arkansas,27229,South,OFF-8252,Office Supplies,Paper,Paper Item 17,490.43,6,0.2,-47.57
6534,CA-16533-6533,2022-11-19,2022-11-21,First Class,CG-13855,Customer 133,Consumer,United States,New York City,New York,94751,East,OFF-7564,Office Supplies,Paper,Paper Item 24,389.81,10,0.0,53.53
6535,CA-16534-6534,2022-03-02,2022-03-07,Standard Class,CG-96049,Customer 134,Home Office,United States,Ohio City,Ohio,90316,East,OFF-8676,Furniture,Bookcases,Bookcases Item 43,594.55,3,0.2,-132.78
6536,CA-16535-6535,2020-06-02,2020-06-05,First Class,CG-61885,Customer 135,Corporate,United States,Alabama City,Alabama,91679,South,OFF-3218,Technology,Machines,Machines Item 35,23850.34,10,0.2,-3938.65
6537,CA-16536-6536,2022-11-08,2022-11-14,Standard Class,CG-61416,Customer 136,Consumer,United States,California City,California,96739,West,OFF-6671,Furniture,Bookcases,Bookcases Item 40,1375.41,2,0.0,97.1
6538,CA-16537-6537,2021-05-01,2021-05-06,Standard Class,CG-55114,Customer 137,Corporate,United States,Maryland City,Maryland,30968,East,OFF-1214,Furniture,Tables,Tables Item 39,1422.63,2,0.0,261.47
6539,CA-16538-6538,2022-03-09,2022-03-14,Standard Class,CG-66201,Customer 138,Corporate,United States,Connecticut City,Connecticut,63221,East,OFF-3404,Furniture,Furnishings,Furnishings Item 45,9036.74,12,0.1,-464.15
6540,CA-16539-6539,2020-05-19,2020-05-24,Standard Class,CG-13515,Customer 139,Consumer,United States,Nebraska City,Nebraska,23045,Central,OFF-5953,Technology,Machines,Machines Item 22,1539.27,1,0.0,242.11
6541,CA-16540-6540,2022-06-19,2022-06-20,Same Day,CG-26927,Customer 140,Consumer,United States,Montana City,Montana,70142,West,OFF-2645,Technology,Phones,Phones Item 35,10401.15,12,0.0,2732.96
6542,CA-16541-6541,2021-02-15,2021-02-20,Standard Class,CG-77495,Customer 141,Consumer,United States,Nebraska City,Nebraska,38612,Central,OFF-4827,Office Supplies,Art,Art Item 46,151.19,1,0.4,-43.11
6543,CA-16542-6542,2021-04-05,2021-04-08,First Class,CG-66591,Customer 142,Home Office,United States,Arizona City,Arizona,61215,West,OFF-2887,Furniture,Chairs,Chairs Item 38,2517.47,3,0.3,-1035.56
6544,CA-16543-6543,2021-12-01,2021-12-04,First Class,CG-28043,Customer 143,Consumer,United States,Ohio City,Ohio,66677,East,OFF-9580,Furniture,Chairs,Chairs Item 15,3283.02,3,0.0,142.72
6545,CA-16544-6544,2021-08-25,2021-08-28,First Class,CG-56355,Customer 144,Consumer,United States,North Carolina City,North Carolina,32556,South,OFF-1458,Technology,Accessories,Accessories Item 11,9362.3,4,0.2,-748.07
6546,CA-16545-6545,2020-01-17,2020-01-22,Standard Class,CG-91176,Customer 145,Corporate,United States,Ohio City,Ohio,94428,East,OFF-5511,Office Supplies,Fasteners,Fasteners Item 6,2185.13,13,0.4,-569.97
6547,CA-16546-6546,2020-01-17,2020-01-23,Standard Class,CG-76800,Customer 146,Consumer,United States,Missouri City,Missouri,79017,Central,OFF-9586,Office Supplies,Labels,Labels Item 11,1032.82,10,0.0,325.6
6548,CA-16547-6547,2021-12-17,2021-12-22,Standard Class,CG-64707,Customer 147,Home Office,United States,Louisiana City,Louisiana,63293,South,OFF-8809,Office Supplies,Binders,Binders Item 21,1765.17,11,0.1,188.06
6549,CA-16548-6548,2021-04-05,2021-04-11,Standard Class,CG-35886,Customer 148,Corporate,United States,Alabama City,Alabama,78418,South,OFF-7279,Furniture,Chairs,Chairs Item 9,8818.99,13,0.3,-3071.42
6550,CA-16549-6549,2020-07-11,2020-07-17,Standard Class,CG-88524,Customer 149,Home Office,United States,Montana City,Montana,78192,West,OFF-7859,Furniture,Tables,Tables Item 13,1563.87,8,0.3,-564.94
6551,CA-16550-6550,2019-07-14,2019-07-17,First Class,CG-87961,Customer 150,Consumer,United States,Wisconsin City,Wisconsin,22838,Central,OFF-8545,Technology,Machines,Machines Item 10,434.3,1,0.0,114.59
6552,CA-16551-6551,2022-04-14,2022-04-16,First Class,CG-13034,Customer 151,Home Office,United States,Ohio City,Ohio,14438,East,OFF-6739,Furniture,Chairs,Chairs Item 31,2475.13,3,0.0,365.38
6553,CA-16552-6552,2021-08-01,2021-08-03,First Class,CG-79282,Customer 152,Home Office,United States,Massachusetts City,Massachusetts,14707,East,OFF-7121,Furniture,Bookcases,Bookcases Item 35,7776.16,10,0.3,-3106.3
6554,CA-16553-6553,2019-09-07,2019-09-11,Second Class,CG-80037,Customer 153,Home Office,United States,North Carolina City,North Carolina,16040,South,OFF-2863,Furniture,Bookcases,Bookcases Item 39,6363.41,9,0.1,-337.3
6555,CA-16554-6554,2021-01-09,2021-01-14,Standard Class,CG-31292,Customer 154,Home Office,United States,Mississippi City,Mississippi,49519,South,OFF-2391,Technology,Accessories,Accessories Item 33,19750.78,10,0.2,-542.59
6556,CA-16555-6555,2020-11-03,2020-11-09,Standard Class,CG-28170,Customer 155,Home Office,United States,Michigan City,Michigan,77630,Central,OFF-8664,Office Supplies,Fasteners,Fasteners Item 8,1039.27,11,0.2,-94.99
6557,CA-16556-6556,2021-11-15,2021-11-20,Standard Class,CG-75926,Customer 156,Consumer,United States,Utah City,Utah,30289,West,OFF-4612,Technology,Machines,Machines Item 17,8276.86,4,0.0,1538.83
6558,CA-16557-6557,2021-01-18,2021-01-24,Standard Class,CG-66641,Customer 157,Corporate,United States,Mississippi City,Mississippi,33245,South,OFF-8444,Office Supplies,Labels,Labels Item 35,1333.94,10,0.2,0.45
6559,CA-16558-6558,2021-08-06,2021-08-12,Standard Class,CG-48612,Customer 158,Consumer,United States,Tennessee City,Tennessee,28117,South,OFF-5064,Technology,Copiers,Copiers Item 42,6361.32,4,0.0,886.84
6560,CA-16559-6559,2021-09-19,2021-09-25,Standard Class,CG-32007,Customer 159,Consumer,United States,Connecticut City,Connecticut,81562,East,OFF-3418,Technology,Copiers,Copiers Item 47,12315.11,12,0.2,-917.36
6561,CA-16560-6560,2020-01-12,2020-01-18,Standard Class,CG-92336,Customer 160,Home Office,United States,Nebraska City,Nebraska,79982,Central,OFF-1655,Technology,Machines,Machines Item 36,14099.75,6,0.2,-1851.73
6562,CA-16561-6561,2021-02-17,2021-02-23,Standard Class,CG-29265,Customer 161,Home Office,United States,Utah City,Utah,74222,West,OFF-6311,Furniture,Chairs,Chairs Item 23,3333.83,5,0.3,-1094.84
6563,CA-16562-6562,2021-04-14,2021-04-17,First Class,CG-51098,Customer 162,Home Office,United States,Pennsylvania City,Pennsylvania,30988,East,OFF-2920,Technology,Accessories,Accessories Item 1,7984.36,5,0.0,1605.6
6564,CA-16563-6563,2022-09-28,2022-10-02,Second Class,CG-99933,Customer 163,Consumer,United States,Illinois City,Illinois,14630,Central,OFF-3490,Furniture,Tables,Tables Item 46,4271.09,12,0.0,175.4
6565,CA-16564-6564,2019-11-21,2019-11-26,Standard Class,CG-66872,Customer 164,Home Office,United States,Colorado City,Colorado,58374,West,OFF-7740,Office Supplies,Storage,Storage Item 30,8.54,1,0.1,0.94
6566,CA-16565-6565,2022-03-04,2022-03-10,Standard Class,CG-90091,Customer 165,Consumer,United States,Pennsylvania City,Pennsylvania,21879,East,OFF-9104,Technology,Phones,Phones Item 18,8435.26,9,0.2,-1478.23
6567,CA-16566-6566,2019-10-22,2019-10-28,Standard Class,CG-60830,Customer 166,Home Office,United States,Arkansas City,Arkansas,86279,South,OFF-3104,Technology,Phones,Phones Item 46,2321.48,2,0.1,101.11
6568,CA-16567-6567,2022-11-22,2022-11-28,Standard Class,CG-42034,Customer 167,Home Office,United States,Colorado City,Colorado,64999,West,OFF-6287,Furniture,Furnishings,Furnishings Item 46,13855.92,13,0.0,798.16
6569,CA-16568-6568,2021-06-24,2021-06-29,Standard Class,CG-97974,Customer 168,Home Office,United States,Oregon City,Oregon,22948,West,OFF-2612,Office Supplies,Paper,Paper Item 31,1569.83,13,0.2,-8.32
6570,CA-16569-6569,2019-03-11,2019-03-14,First Class,CG-95000,Customer 169,Corporate,United States,California City,California,61672,West,OFF-2583,Furniture,Bookcases,Bookcases Item 13,6375.27,7,0.2,-1394.73
6571,CA-16570-6570,2022-06-21,2022-06-25,Second Class,CG-21387,Customer 170,Corporate,United States,Minnesota City,Minnesota,23788,Central,OFF-8235,Office Supplies,Envelopes,Envelopes Item 38,53.65,1,0.2,1.03
6572,CA-16571-6571,2022-10-19,2022-10-24,Standard Class,CG-97781,Customer 171,Consumer,United States,Georgia City,Georgia,22986,South,OFF-4034,Office Supplies,Fasteners,Fasteners Item 43,40.3,1,0.2,-1.57
6573,CA-16572-6572,2019-05-22,2019-05-26,Second Class,CG-97104,Customer 172,Consumer,United States,Texas City,Texas,23893,Central,OFF-1569,Furniture,Bookcases,Bookcases Item 49,2761.81,10,0.2,-490.08
6574,CA-16573-6573,2021-11-06,2021-11-09,Second Class,CG-29316,Customer 173,Consumer,United States,Georgia City,Georgia,10966,South,OFF-8551,Technology,Copiers,Copiers Item 20,5024.06,4,0.3,-1009.91
6575,CA-16574-6574,2022-12-05,2022-12-09,Second Class,CG-59672,Customer 174,Corporate,United States,New Jersey City,New Jersey,15583,East,OFF-4147,Technology,Machines,Machines Item 4,2807.73,8,0.6,-1918.4
6576,CA-16575-6575,2019-06-27,2019-07-01,Second Class,CG-12749,Customer 175,Home Office,United States,Nevada City,Nevada,33409,West,OFF-7628,Technology,Phones,Phones Item 12,14518.2,9,0.2,-541.82
6577,CA-16576-6576,2019-06-29,2019-07-05,Standard Class,CG-28482,Customer 176,Corporate,United States,Oregon City,Oregon,31343,West,OFF-7413,Furniture,Bookcases,Bookcases Item 26,3835.07,9,0.1,-12.94
6578,CA-16577-6577,2021-09-03,2021-09-09,Standard Class,CG-68077,Customer 177,Consumer,United States,Ohio City,Ohio,89692,East,OFF-6252,Furniture,Tables,Tables Item 20,1386.54,2,0.0,157.13
6579,CA-16578-6578,2019-11-28,2019-12-02,Second Class,CG-65346,Customer 178,Corporate,United States,Arkansas City,Arkansas,95880,South,OFF-2383,Technology,Machines,Machines Item 14,2290.63,3,0.0,533.03
